DateTime,Station,DayOfWeek,Hour,IsHoliday,Weather,TicketsBooked
2024-11-22 16:00:00,Uppal,Friday,16,0,Rainy,360
2024-11-22 17:00:00,Dilsukhnagar,Friday,17,0,Clear,560
2024-11-22 18:00:00,Kukatpally,Friday,18,0,Clear,670
2024-11-22 19:00:00,Uppal,Friday,19,0,Rainy,540
2024-11-22 20:00:00,Miyapur,Friday,20,0,Clear,600
2024-11-22 21:00:00,Secunderabad East,Friday,21,0,Rainy,410
2024-11-22 22:00:00,Hyderabad Central,Friday,22,0,Clear,550
2024-11-22 23:00:00,Dilsukhnagar,Friday,23,0,Clear,420
2024-11-23 00:00:00,LB Nagar,Saturday,0,0,Clear,510
2024-11-23 01:00:00,Uppal,Saturday,1,0,Rainy,450
2024-11-23 02:00:00,Ameerpet,Saturday,2,0,Clear,480
2024-11-23 03:00:00,Tarnaka,Saturday,3,0,Clear,520
2024-11-23 04:00:00,Uppal,Saturday,4,0,Clear,510
2024-11-23 05:00:00,Uppal,Saturday,5,1,Cloudy,340
2024-11-23 06:00:00,Hyderabad Central,Saturday,6,0,Rainy,410
2024-11-23 07:00:00,Tarnaka,Saturday,7,1,Clear,420
2024-11-23 08:00:00,Ameerpet,Saturday,8,0,Clear,590
2024-11-23 09:00:00,Kukatpally,Saturday,9,0,Clear,650
2024-11-23 10:00:00,Kukatpally,Saturday,10,0,Rainy,410
2024-11-23 11:00:00,Hyderabad Central,Saturday,11,0,Rainy,350
2024-11-23 12:00:00,Uppal,Saturday,12,0,Clear,550
2024-11-23 13:00:00,Uppal,Saturday,13,0,Rainy,410
2024-11-23 14:00:00,Hitec City,Saturday,14,0,Rainy,350
2024-11-23 15:00:00,Dilsukhnagar,Saturday,15,0,Clear,540
2024-11-23 16:00:00,LB Nagar,Saturday,16,0,Clear,430
2024-11-23 17:00:00,Kukatpally,Saturday,17,0,Rainy,460
2024-11-23 18:00:00,Miyapur,Saturday,18,1,Rainy,370
2024-11-23 19:00:00,Miyapur,Saturday,19,0,Clear,580
2024-11-23 20:00:00,Uppal,Saturday,20,0,Clear,650
2024-11-23 21:00:00,Secunderabad East,Saturday,21,1,Cloudy,380
2024-11-23 22:00:00,Ameerpet,Saturday,22,0,Rainy,430
2024-11-23 23:00:00,Secunderabad East,Saturday,23,0,Cloudy,450
2024-11-24 00:00:00,LB Nagar,Sunday,0,0,Rainy,390
2024-11-24 01:00:00,Dilsukhnagar,Sunday,1,0,Clear,490
2024-11-24 02:00:00,Uppal,Sunday,2,1,Clear,370
2024-11-24 03:00:00,Uppal,Sunday,3,0,Rainy,460
2024-11-24 04:00:00,Dilsukhnagar,Sunday,4,0,Rainy,310
2024-11-24 05:00:00,Uppal,Sunday,5,0,Rainy,420
2024-11-24 06:00:00,Dilsukhnagar,Sunday,6,0,Cloudy,610
2024-11-24 07:00:00,Dilsukhnagar,Sunday,7,0,Clear,540
2024-11-24 08:00:00,Hitec City,Sunday,8,0,Rainy,450
2024-11-24 09:00:00,Uppal,Sunday,9,0,Clear,530
2024-11-24 10:00:00,Hitec City,Sunday,10,0,Rainy,320
2024-11-24 11:00:00,Hitec City,Sunday,11,0,Clear,430
2024-11-24 12:00:00,Hitec City,Sunday,12,0,Cloudy,480
2024-11-24 13:00:00,Uppal,Sunday,13,0,Clear,470
2024-11-24 14:00:00,Tarnaka,Sunday,14,0,Clear,500
2024-11-24 15:00:00,Hitec City,Sunday,15,0,Clear,540
2024-11-24 16:00:00,Dilsukhnagar,Sunday,16,1,Rainy,240
2024-11-24 17:00:00,Kukatpally,Sunday,17,0,Clear,700
2024-11-24 18:00:00,Hyderabad Central,Sunday,18,0,Rainy,470
2024-11-24 19:00:00,Miyapur,Sunday,19,0,Clear,690
2024-11-24 20:00:00,Ameerpet,Sunday,20,0,Cloudy,680
2024-11-24 21:00:00,Dilsukhnagar,Sunday,21,0,Clear,550
2024-11-24 22:00:00,Uppal,Sunday,22,0,Clear,530
2024-11-24 23:00:00,Hitec City,Sunday,23,0,Clear,430
2024-11-25 00:00:00,Dilsukhnagar,Monday,0,0,Cloudy,490
2024-11-25 01:00:00,Dilsukhnagar,Monday,1,0,Rainy,440
2024-11-25 02:00:00,Dilsukhnagar,Monday,2,0,Clear,480
2024-11-25 03:00:00,Miyapur,Monday,3,1,Clear,330
2024-11-25 04:00:00,Secunderabad East,Monday,4,0,Clear,580
2024-11-25 05:00:00,Hyderabad Central,Monday,5,0,Clear,520
2024-11-25 06:00:00,Ameerpet,Monday,6,0,Clear,680
2024-11-25 07:00:00,Kukatpally,Monday,7,0,Clear,540
2024-11-25 08:00:00,Hitec City,Monday,8,0,Clear,560
2024-11-25 09:00:00,Hyderabad Central,Monday,9,1,Rainy,370
2024-11-25 10:00:00,Tarnaka,Monday,10,0,Rainy,320
2024-11-25 11:00:00,Miyapur,Monday,11,0,Clear,460
2024-11-25 12:00:00,Hitec City,Monday,12,0,Clear,530
2024-11-25 13:00:00,LB Nagar,Monday,13,0,Clear,440
2024-11-25 14:00:00,Dilsukhnagar,Monday,14,0,Clear,550
2024-11-25 15:00:00,Hyderabad Central,Monday,15,0,Rainy,490
2024-11-25 16:00:00,Tarnaka,Monday,16,0,Rainy,300
2024-11-25 17:00:00,Hyderabad Central,Monday,17,0,Clear,690
2024-11-25 18:00:00,Ameerpet,Monday,18,0,Clear,660
2024-11-25 19:00:00,Hyderabad Central,Monday,19,1,Clear,420
2024-11-25 20:00:00,Miyapur,Monday,20,0,Clear,700
2024-11-25 21:00:00,Secunderabad East,Monday,21,0,Clear,550
2024-11-25 22:00:00,Uppal,Monday,22,0,Clear,430
2024-11-25 23:00:00,Tarnaka,Monday,23,0,Clear,410
2024-11-26 00:00:00,Ameerpet,Tuesday,0,0,Clear,460
2024-11-26 01:00:00,Uppal,Tuesday,1,0,Clear,440
2024-11-26 02:00:00,Hyderabad Central,Tuesday,2,0,Clear,460
2024-11-26 03:00:00,Kukatpally,Tuesday,3,0,Clear,410
2024-11-26 04:00:00,Dilsukhnagar,Tuesday,4,0,Rainy,410
2024-11-26 05:00:00,Hitec City,Tuesday,5,0,Clear,400
2024-11-26 06:00:00,Miyapur,Tuesday,6,0,Clear,520
2024-11-26 07:00:00,Dilsukhnagar,Tuesday,7,0,Clear,500
2024-11-26 08:00:00,Tarnaka,Tuesday,8,0,Cloudy,520
2024-11-26 09:00:00,Tarnaka,Tuesday,9,0,Clear,650
2024-11-26 10:00:00,Kukatpally,Tuesday,10,1,Clear,380
2024-11-26 11:00:00,Uppal,Tuesday,11,0,Cloudy,470
2024-11-26 12:00:00,Hitec City,Tuesday,12,0,Rainy,480
2024-11-26 13:00:00,Hitec City,Tuesday,13,0,Clear,440
2024-11-26 14:00:00,Hyderabad Central,Tuesday,14,1,Clear,200
2024-11-26 15:00:00,Tarnaka,Tuesday,15,0,Rainy,420
2024-11-26 16:00:00,Secunderabad East,Tuesday,16,0,Clear,440
2024-11-26 17:00:00,Ameerpet,Tuesday,17,0,Clear,740
2024-11-26 18:00:00,Kukatpally,Tuesday,18,0,Rainy,600
2024-11-26 19:00:00,Ameerpet,Tuesday,19,0,Clear,610
2024-11-26 20:00:00,Secunderabad East,Tuesday,20,0,Rainy,540
2024-11-26 21:00:00,Tarnaka,Tuesday,21,0,Clear,530
2024-11-26 22:00:00,Kukatpally,Tuesday,22,0,Clear,570
2024-11-26 23:00:00,Hitec City,Tuesday,23,1,Rainy,270
2024-11-27 00:00:00,LB Nagar,Wednesday,0,1,Rainy,260
2024-11-27 01:00:00,Hitec City,Wednesday,1,0,Clear,470
2024-11-27 02:00:00,Tarnaka,Wednesday,2,0,Clear,590
2024-11-27 03:00:00,Secunderabad East,Wednesday,3,0,Clear,570
2024-11-27 04:00:00,Ameerpet,Wednesday,4,0,Clear,530
2024-11-27 05:00:00,Hyderabad Central,Wednesday,5,0,Clear,410
2024-11-27 06:00:00,Miyapur,Wednesday,6,0,Clear,600
2024-11-27 07:00:00,Hyderabad Central,Wednesday,7,0,Clear,640
2024-11-27 08:00:00,Hitec City,Wednesday,8,0,Clear,590
2024-11-27 09:00:00,Ameerpet,Wednesday,9,1,Clear,420
2024-11-27 10:00:00,Ameerpet,Wednesday,10,0,Clear,500
2024-11-27 11:00:00,Uppal,Wednesday,11,0,Clear,470
2024-11-27 12:00:00,Uppal,Wednesday,12,0,Clear,410
2024-11-27 13:00:00,Kukatpally,Wednesday,13,1,Clear,220
2024-11-27 14:00:00,Tarnaka,Wednesday,14,0,Clear,460
2024-11-27 15:00:00,LB Nagar,Wednesday,15,0,Rainy,430
2024-11-27 16:00:00,Miyapur,Wednesday,16,0,Clear,510
2024-11-27 17:00:00,Secunderabad East,Wednesday,17,0,Clear,590
2024-11-27 18:00:00,Secunderabad East,Wednesday,18,0,Clear,590
2024-11-27 19:00:00,Ameerpet,Wednesday,19,1,Clear,350
2024-11-27 20:00:00,Hitec City,Wednesday,20,1,Clear,290
2024-11-27 21:00:00,Ameerpet,Wednesday,21,0,Clear,560
2024-11-27 22:00:00,Ameerpet,Wednesday,22,0,Clear,580
2024-11-27 23:00:00,Ameerpet,Wednesday,23,0,Clear,470
2024-11-28 00:00:00,Hitec City,Thursday,0,0,Clear,510
2024-11-28 01:00:00,Secunderabad East,Thursday,1,0,Cloudy,420
2024-11-28 02:00:00,Ameerpet,Thursday,2,0,Rainy,410
2024-11-28 03:00:00,Dilsukhnagar,Thursday,3,0,Clear,470
2024-11-28 04:00:00,Dilsukhnagar,Thursday,4,0,Clear,430
2024-11-28 05:00:00,Kukatpally,Thursday,5,0,Clear,460
2024-11-28 06:00:00,Ameerpet,Thursday,6,0,Clear,630
2024-11-28 07:00:00,Ameerpet,Thursday,7,0,Rainy,390
2024-11-28 08:00:00,Ameerpet,Thursday,8,0,Clear,540
2024-11-28 09:00:00,Tarnaka,Thursday,9,0,Clear,610
2024-11-28 10:00:00,Tarnaka,Thursday,10,0,Clear,440
2024-11-28 11:00:00,Dilsukhnagar,Thursday,11,0,Clear,520
2024-11-28 12:00:00,Dilsukhnagar,Thursday,12,0,Rainy,310
2024-11-28 13:00:00,LB Nagar,Thursday,13,0,Clear,490
2024-11-28 14:00:00,Hyderabad Central,Thursday,14,0,Clear,510
2024-11-28 15:00:00,Kukatpally,Thursday,15,0,Clear,550
2024-11-28 16:00:00,Secunderabad East,Thursday,16,0,Clear,560
2024-11-28 17:00:00,Dilsukhnagar,Thursday,17,0,Clear,690
2024-11-28 18:00:00,Miyapur,Thursday,18,0,Cloudy,550
2024-11-28 19:00:00,Dilsukhnagar,Thursday,19,1,Clear,310
2024-11-28 20:00:00,Miyapur,Thursday,20,0,Clear,660
2024-11-28 21:00:00,LB Nagar,Thursday,21,0,Rainy,390
2024-11-28 22:00:00,Hyderabad Central,Thursday,22,0,Clear,480
2024-11-28 23:00:00,Ameerpet,Thursday,23,0,Rainy,330
2024-11-29 00:00:00,Secunderabad East,Friday,0,0,Clear,410
2024-11-29 01:00:00,LB Nagar,Friday,1,0,Clear,400
2024-11-29 02:00:00,Kukatpally,Friday,2,0,Clear,490
2024-11-29 03:00:00,Ameerpet,Friday,3,0,Clear,520
2024-11-29 04:00:00,Miyapur,Friday,4,0,Clear,460
2024-11-29 05:00:00,Hyderabad Central,Friday,5,1,Clear,370
2024-11-29 06:00:00,Uppal,Friday,6,0,Clear,640
2024-11-29 07:00:00,Tarnaka,Friday,7,0,Clear,570
2024-11-29 08:00:00,Hyderabad Central,Friday,8,0,Clear,670
2024-11-29 09:00:00,Dilsukhnagar,Friday,9,0,Clear,670
2024-11-29 10:00:00,Secunderabad East,Friday,10,1,Clear,320
2024-11-29 11:00:00,Tarnaka,Friday,11,0,Clear,550
2024-11-29 12:00:00,Kukatpally,Friday,12,0,Rainy,390
2024-11-29 13:00:00,Miyapur,Friday,13,0,Cloudy,510
2024-11-29 14:00:00,Miyapur,Friday,14,0,Clear,470
2024-11-29 15:00:00,Kukatpally,Friday,15,0,Clear,400
2024-11-29 16:00:00,Ameerpet,Friday,16,0,Clear,480
2024-11-29 17:00:00,Dilsukhnagar,Friday,17,0,Cloudy,740
2024-11-29 18:00:00,Kukatpally,Friday,18,0,Rainy,470
2024-11-29 19:00:00,LB Nagar,Friday,19,0,Rainy,590
2024-11-29 20:00:00,Kukatpally,Friday,20,0,Rainy,460
2024-11-29 21:00:00,Secunderabad East,Friday,21,1,Rainy,300
2024-11-29 22:00:00,Tarnaka,Friday,22,1,Clear,310
2024-11-29 23:00:00,Hitec City,Friday,23,1,Clear,240
2024-11-30 00:00:00,Miyapur,Saturday,0,1,Clear,310
2024-11-30 01:00:00,Ameerpet,Saturday,1,0,Clear,440
2024-11-30 02:00:00,Miyapur,Saturday,2,0,Cloudy,460
2024-11-30 03:00:00,LB Nagar,Saturday,3,0,Clear,510
2024-11-30 04:00:00,Secunderabad East,Saturday,4,0,Clear,400
2024-11-30 05:00:00,Hyderabad Central,Saturday,5,0,Clear,500
2024-11-30 06:00:00,LB Nagar,Saturday,6,0,Clear,500
2024-11-30 07:00:00,Dilsukhnagar,Saturday,7,1,Clear,400
2024-11-30 08:00:00,LB Nagar,Saturday,8,0,Clear,510
2024-11-30 09:00:00,Hitec City,Saturday,9,0,Rainy,570
2024-11-30 10:00:00,Dilsukhnagar,Saturday,10,0,Clear,560
2024-11-30 11:00:00,Hyderabad Central,Saturday,11,0,Clear,400
2024-11-30 12:00:00,LB Nagar,Saturday,12,0,Clear,590
2024-11-30 13:00:00,Hyderabad Central,Saturday,13,0,Cloudy,500
2024-11-30 14:00:00,Tarnaka,Saturday,14,0,Rainy,420
2024-11-30 15:00:00,Kukatpally,Saturday,15,0,Clear,430
2024-11-30 16:00:00,Hyderabad Central,Saturday,16,0,Clear,430
2024-11-30 17:00:00,Uppal,Saturday,17,0,Cloudy,620
2024-11-30 18:00:00,Secunderabad East,Saturday,18,1,Clear,320
2024-11-30 19:00:00,Uppal,Saturday,19,0,Clear,690
2024-11-30 20:00:00,Uppal,Saturday,20,1,Rainy,310
2024-11-30 21:00:00,Miyapur,Saturday,21,0,Clear,510
2024-11-30 22:00:00,Secunderabad East,Saturday,22,0,Cloudy,410
2024-11-30 23:00:00,Ameerpet,Saturday,23,0,Clear,490
2024-12-01 00:00:00,LB Nagar,Sunday,0,0,Clear,480
2024-12-01 01:00:00,Tarnaka,Sunday,1,0,Cloudy,460
2024-12-01 02:00:00,Miyapur,Sunday,2,0,Clear,520
2024-12-01 03:00:00,Ameerpet,Sunday,3,0,Clear,510
2024-12-01 04:00:00,Ameerpet,Sunday,4,1,Rainy,300
2024-12-01 05:00:00,LB Nagar,Sunday,5,0,Clear,430
2024-12-01 06:00:00,Ameerpet,Sunday,6,1,Clear,320
2024-12-01 07:00:00,Dilsukhnagar,Sunday,7,0,Clear,580
2024-12-01 08:00:00,LB Nagar,Sunday,8,0,Clear,690
2024-12-01 09:00:00,Secunderabad East,Sunday,9,0,Cloudy,560
2024-12-01 10:00:00,Uppal,Sunday,10,0,Clear,470
2024-12-01 11:00:00,Kukatpally,Sunday,11,0,Rainy,320
2024-12-01 12:00:00,Secunderabad East,Sunday,12,0,Clear,540
2024-12-01 13:00:00,Kukatpally,Sunday,13,0,Clear,540
2024-12-01 14:00:00,Dilsukhnagar,Sunday,14,0,Clear,510
2024-12-01 15:00:00,Miyapur,Sunday,15,0,Cloudy,550
2024-12-01 16:00:00,Ameerpet,Sunday,16,0,Clear,550
2024-12-01 17:00:00,Uppal,Sunday,17,1,Rainy,270
2024-12-01 18:00:00,Miyapur,Sunday,18,1,Clear,340
2024-12-01 19:00:00,LB Nagar,Sunday,19,0,Clear,720
2024-12-01 20:00:00,LB Nagar,Sunday,20,0,Clear,660
2024-12-01 21:00:00,Hyderabad Central,Sunday,21,0,Clear,490
2024-12-01 22:00:00,Hyderabad Central,Sunday,22,0,Clear,480
2024-12-01 23:00:00,Hyderabad Central,Sunday,23,0,Clear,520
2024-12-02 00:00:00,Dilsukhnagar,Monday,0,0,Clear,580
2024-12-02 01:00:00,Secunderabad East,Monday,1,0,Clear,440
2024-12-02 02:00:00,Miyapur,Monday,2,0,Cloudy,470
2024-12-02 03:00:00,Secunderabad East,Monday,3,1,Rainy,150
2024-12-02 04:00:00,Kukatpally,Monday,4,0,Clear,490
2024-12-02 05:00:00,Hitec City,Monday,5,0,Clear,430
2024-12-02 06:00:00,Uppal,Monday,6,0,Clear,590
2024-12-02 07:00:00,LB Nagar,Monday,7,0,Clear,630
2024-12-02 08:00:00,Uppal,Monday,8,0,Clear,580
2024-12-02 09:00:00,Dilsukhnagar,Monday,9,0,Clear,630
2024-12-02 10:00:00,Dilsukhnagar,Monday,10,0,Cloudy,490
2024-12-02 11:00:00,Dilsukhnagar,Monday,11,0,Clear,470
2024-12-02 12:00:00,Hitec City,Monday,12,0,Rainy,350
2024-12-02 13:00:00,Dilsukhnagar,Monday,13,0,Clear,440
2024-12-02 14:00:00,Miyapur,Monday,14,0,Clear,560
2024-12-02 15:00:00,Hitec City,Monday,15,0,Clear,440
2024-12-02 16:00:00,Kukatpally,Monday,16,0,Cloudy,580
2024-12-02 17:00:00,Ameerpet,Monday,17,0,Clear,710
2024-12-02 18:00:00,Miyapur,Monday,18,0,Clear,740
2024-12-02 19:00:00,Miyapur,Monday,19,0,Clear,640
2024-12-02 20:00:00,Miyapur,Monday,20,0,Clear,720
2024-12-02 21:00:00,Ameerpet,Monday,21,0,Clear,590
2024-12-02 22:00:00,Tarnaka,Monday,22,0,Cloudy,550
2024-12-02 23:00:00,Tarnaka,Monday,23,0,Rainy,400
2024-12-03 00:00:00,Miyapur,Tuesday,0,0,Clear,540
2024-12-03 01:00:00,Miyapur,Tuesday,1,0,Clear,500
2024-12-03 02:00:00,Secunderabad East,Tuesday,2,0,Clear,590
2024-12-03 03:00:00,Secunderabad East,Tuesday,3,0,Clear,470
2024-12-03 04:00:00,Tarnaka,Tuesday,4,0,Clear,460
2024-12-03 05:00:00,Dilsukhnagar,Tuesday,5,0,Clear,400
2024-12-03 06:00:00,Hitec City,Tuesday,6,1,Clear,400
2024-12-03 07:00:00,LB Nagar,Tuesday,7,0,Clear,520
2024-12-03 08:00:00,Dilsukhnagar,Tuesday,8,0,Clear,570
2024-12-03 09:00:00,Uppal,Tuesday,9,0,Rainy,490
2024-12-03 10:00:00,Secunderabad East,Tuesday,10,0,Clear,550
2024-12-03 11:00:00,Ameerpet,Tuesday,11,0,Clear,580
2024-12-03 12:00:00,Secunderabad East,Tuesday,12,0,Clear,490
2024-12-03 13:00:00,Hyderabad Central,Tuesday,13,0,Clear,490
2024-12-03 14:00:00,Uppal,Tuesday,14,0,Clear,570
2024-12-03 15:00:00,LB Nagar,Tuesday,15,0,Clear,410
2024-12-03 16:00:00,Secunderabad East,Tuesday,16,0,Rainy,480
2024-12-03 17:00:00,Tarnaka,Tuesday,17,0,Clear,730
2024-12-03 18:00:00,Kukatpally,Tuesday,18,0,Rainy,430
2024-12-03 19:00:00,LB Nagar,Tuesday,19,1,Clear,300
2024-12-03 20:00:00,Hitec City,Tuesday,20,0,Clear,620
2024-12-03 21:00:00,Kukatpally,Tuesday,21,0,Clear,520
2024-12-03 22:00:00,Uppal,Tuesday,22,0,Clear,480
2024-12-03 23:00:00,Tarnaka,Tuesday,23,0,Cloudy,460
2024-12-04 00:00:00,Miyapur,Wednesday,0,0,Rainy,340
2024-12-04 01:00:00,Hitec City,Wednesday,1,0,Clear,470
2024-12-04 02:00:00,Secunderabad East,Wednesday,2,0,Clear,470
2024-12-04 03:00:00,Kukatpally,Wednesday,3,0,Clear,420
2024-12-04 04:00:00,Hyderabad Central,Wednesday,4,0,Rainy,390
2024-12-04 05:00:00,Kukatpally,Wednesday,5,0,Clear,470
2024-12-04 06:00:00,Hyderabad Central,Wednesday,6,0,Cloudy,620
2024-12-04 07:00:00,LB Nagar,Wednesday,7,1,Rainy,360
2024-12-04 08:00:00,Secunderabad East,Wednesday,8,1,Clear,450
2024-12-04 09:00:00,Secunderabad East,Wednesday,9,0,Clear,640
2024-12-04 10:00:00,Miyapur,Wednesday,10,0,Clear,450
2024-12-04 11:00:00,Secunderabad East,Wednesday,11,0,Clear,530
2024-12-04 12:00:00,Kukatpally,Wednesday,12,0,Clear,490
2024-12-04 13:00:00,LB Nagar,Wednesday,13,0,Clear,580
2024-12-04 14:00:00,Miyapur,Wednesday,14,0,Clear,500
2024-12-04 15:00:00,Hitec City,Wednesday,15,0,Clear,530
2024-12-04 16:00:00,Kukatpally,Wednesday,16,0,Clear,580
2024-12-04 17:00:00,Hitec City,Wednesday,17,0,Rainy,460
2024-12-04 18:00:00,Uppal,Wednesday,18,0,Clear,650
2024-12-04 19:00:00,Miyapur,Wednesday,19,0,Rainy,600
2024-12-04 20:00:00,Dilsukhnagar,Wednesday,20,1,Rainy,210
2024-12-04 21:00:00,LB Nagar,Wednesday,21,0,Clear,410
2024-12-04 22:00:00,Kukatpally,Wednesday,22,0,Rainy,470
2024-12-04 23:00:00,Miyapur,Wednesday,23,0,Clear,530
2024-12-05 00:00:00,Miyapur,Thursday,0,0,Clear,490
2024-12-05 01:00:00,Hyderabad Central,Thursday,1,0,Clear,450
2024-12-05 02:00:00,LB Nagar,Thursday,2,0,Clear,540
2024-12-05 03:00:00,Miyapur,Thursday,3,0,Clear,410
2024-12-05 04:00:00,Hyderabad Central,Thursday,4,0,Rainy,350
2024-12-05 05:00:00,Secunderabad East,Thursday,5,0,Cloudy,520
2024-12-05 06:00:00,Ameerpet,Thursday,6,1,Clear,330
2024-12-05 07:00:00,Hitec City,Thursday,7,0,Clear,640
2024-12-05 08:00:00,Miyapur,Thursday,8,0,Clear,650
2024-12-05 09:00:00,Miyapur,Thursday,9,1,Clear,350
2024-12-05 10:00:00,Hitec City,Thursday,10,0,Clear,530
2024-12-05 11:00:00,Uppal,Thursday,11,0,Cloudy,420
2024-12-05 12:00:00,Ameerpet,Thursday,12,0,Clear,470
2024-12-05 13:00:00,Uppal,Thursday,13,0,Clear,400
2024-12-05 14:00:00,Uppal,Thursday,14,0,Clear,460
2024-12-05 15:00:00,LB Nagar,Thursday,15,0,Rainy,330
2024-12-05 16:00:00,Tarnaka,Thursday,16,0,Clear,500
2024-12-05 17:00:00,Uppal,Thursday,17,0,Rainy,540
2024-12-05 18:00:00,Kukatpally,Thursday,18,0,Clear,640
2024-12-05 19:00:00,Uppal,Thursday,19,0,Cloudy,670
2024-12-05 20:00:00,Tarnaka,Thursday,20,0,Clear,570
2024-12-05 21:00:00,Kukatpally,Thursday,21,0,Clear,570
2024-12-05 22:00:00,Uppal,Thursday,22,0,Clear,460
2024-12-05 23:00:00,Secunderabad East,Thursday,23,0,Cloudy,470
2024-12-06 00:00:00,Ameerpet,Friday,0,0,Clear,590
2024-12-06 01:00:00,Ameerpet,Friday,1,1,Clear,210
2024-12-06 02:00:00,Tarnaka,Friday,2,0,Clear,480
2024-12-06 03:00:00,Uppal,Friday,3,0,Clear,420
2024-12-06 04:00:00,Hitec City,Friday,4,0,Clear,420
2024-12-06 05:00:00,Hitec City,Friday,5,0,Clear,520
2024-12-06 06:00:00,LB Nagar,Friday,6,0,Clear,500
2024-12-06 07:00:00,Hyderabad Central,Friday,7,0,Rainy,410
2024-12-06 08:00:00,Ameerpet,Friday,8,1,Clear,350
2024-12-06 09:00:00,Miyapur,Friday,9,0,Clear,530
2024-12-06 10:00:00,Dilsukhnagar,Friday,10,0,Clear,570
2024-12-06 11:00:00,Uppal,Friday,11,0,Clear,520
2024-12-06 12:00:00,Kukatpally,Friday,12,0,Rainy,370
2024-12-06 13:00:00,Uppal,Friday,13,0,Clear,400
2024-12-06 14:00:00,Tarnaka,Friday,14,0,Clear,550
2024-12-06 15:00:00,Hitec City,Friday,15,0,Clear,450
2024-12-06 16:00:00,Ameerpet,Friday,16,0,Rainy,410
2024-12-06 17:00:00,Tarnaka,Friday,17,0,Cloudy,700
2024-12-06 18:00:00,Dilsukhnagar,Friday,18,0,Clear,650
2024-12-06 19:00:00,Hitec City,Friday,19,0,Clear,650
2024-12-06 20:00:00,Ameerpet,Friday,20,1,Rainy,390
2024-12-06 21:00:00,Kukatpally,Friday,21,0,Clear,510
2024-12-06 22:00:00,Hyderabad Central,Friday,22,0,Clear,440
2024-12-06 23:00:00,LB Nagar,Friday,23,0,Rainy,390
2024-12-07 00:00:00,Miyapur,Saturday,0,1,Clear,210
2024-12-07 01:00:00,Ameerpet,Saturday,1,0,Clear,510
2024-12-07 02:00:00,Hitec City,Saturday,2,0,Clear,530
2024-12-07 03:00:00,Hyderabad Central,Saturday,3,1,Clear,340
2024-12-07 04:00:00,Ameerpet,Saturday,4,0,Rainy,320
2024-12-07 05:00:00,Uppal,Saturday,5,0,Clear,540
2024-12-07 06:00:00,LB Nagar,Saturday,6,0,Clear,660
2024-12-07 07:00:00,Ameerpet,Saturday,7,0,Rainy,400
2024-12-07 08:00:00,LB Nagar,Saturday,8,0,Clear,580
2024-12-07 09:00:00,Ameerpet,Saturday,9,0,Rainy,440
2024-12-07 10:00:00,LB Nagar,Saturday,10,0,Cloudy,590
2024-12-07 11:00:00,Kukatpally,Saturday,11,0,Clear,510
2024-12-07 12:00:00,Dilsukhnagar,Saturday,12,0,Clear,460
2024-12-07 13:00:00,Uppal,Saturday,13,0,Rainy,470
2024-12-07 14:00:00,Uppal,Saturday,14,0,Clear,410
2024-12-07 15:00:00,Tarnaka,Saturday,15,0,Clear,550
2024-12-07 16:00:00,Dilsukhnagar,Saturday,16,0,Cloudy,500
2024-12-07 17:00:00,Hyderabad Central,Saturday,17,1,Clear,470
2024-12-07 18:00:00,Hitec City,Saturday,18,0,Clear,600
2024-12-07 19:00:00,Tarnaka,Saturday,19,0,Cloudy,740
2024-12-07 20:00:00,Kukatpally,Saturday,20,0,Clear,610
2024-12-07 21:00:00,Kukatpally,Saturday,21,0,Clear,520
2024-12-07 22:00:00,Hitec City,Saturday,22,0,Cloudy,450
2024-12-07 23:00:00,Miyapur,Saturday,23,0,Clear,470
2024-12-08 00:00:00,Secunderabad East,Sunday,0,0,Clear,440
2024-12-08 01:00:00,LB Nagar,Sunday,1,0,Clear,400
2024-12-08 02:00:00,Hitec City,Sunday,2,0,Rainy,490
2024-12-08 03:00:00,Kukatpally,Sunday,3,0,Clear,410
2024-12-08 04:00:00,Uppal,Sunday,4,0,Clear,450
2024-12-08 05:00:00,Hyderabad Central,Sunday,5,0,Clear,480
2024-12-08 06:00:00,Kukatpally,Sunday,6,0,Clear,580
2024-12-08 07:00:00,Hitec City,Sunday,7,0,Clear,550
2024-12-08 08:00:00,Ameerpet,Sunday,8,0,Clear,580
2024-12-08 09:00:00,Tarnaka,Sunday,9,0,Cloudy,540
2024-12-08 10:00:00,Dilsukhnagar,Sunday,10,0,Clear,550
2024-12-08 11:00:00,Uppal,Sunday,11,0,Rainy,320
2024-12-08 12:00:00,Dilsukhnagar,Sunday,12,0,Clear,510
2024-12-08 13:00:00,Miyapur,Sunday,13,0,Clear,510
2024-12-08 14:00:00,Tarnaka,Sunday,14,0,Rainy,480
2024-12-08 15:00:00,Miyapur,Sunday,15,0,Clear,480
2024-12-08 16:00:00,Miyapur,Sunday,16,0,Clear,580
2024-12-08 17:00:00,Kukatpally,Sunday,17,0,Clear,730
2024-12-08 18:00:00,Kukatpally,Sunday,18,0,Cloudy,710
2024-12-08 19:00:00,Secunderabad East,Sunday,19,1,Clear,290
2024-12-08 20:00:00,Tarnaka,Sunday,20,0,Clear,560
2024-12-08 21:00:00,Uppal,Sunday,21,0,Clear,570
2024-12-08 22:00:00,LB Nagar,Sunday,22,0,Rainy,310
2024-12-08 23:00:00,Miyapur,Sunday,23,0,Rainy,350
2024-12-09 00:00:00,Secunderabad East,Monday,0,0,Clear,590
